Borsa_Fiyati,Sistem_Hacmi,Sebekeden_Alis,Sebekeye_Satis,Kooperatif_Tasarrufu
7.00730277571144,267.579,2746.271,0,1091.72232
7.34017598658721,-0.1265,2932.9765,0,-0.51612
7.34016907424057,-0.1265,3052.8765,0,-0.51612
7.34016983086837,-0.1265,3039.2765,0,-0.51612
3.08999278228184,-0.1265,2979.7265,0,0.021505
3.08995724001762,-0.1265,503.1765,0,0.021505
3.08993221936279,-0.1265,317.5265,0,0.021505
3.08993747155981,-0.1265,344.1765,0,0.021505
3.08993303199548,-0.1265,321.3765,0,0.021505
3.08992560715527,-0.1265,289.3265,0,0.021505
3.08993417981871,-0.1265,326.9765,0,0.021505
3.08994059777887,-0.1265,362.2765,0,0.021505
4.9706211066877,-0.1265,348.5265,0,-0.216315
4.24734893666083,229.8199,84.1801,0,392.992029
4.48043797968579,845.455,1262.195,0,1445.72805
4.23767840577475,1558.081,522.019,0,2664.31851
4.09349823701269,2077.45,0,107.184,3552.4395
4.04894238723769,2158.3,0,361.426,3690.693
4.00326994696714,2120.65,0,637.562,3626.3115
4.00412369378516,2161.95,0,644.272,3696.9345
3.99610909115086,2071.9,0,669.276,3542.949
4.08527591047369,2110.3,0,152.014,3608.613
4.3192156991975,1651.482,1036.468,0,2824.03422
6.48351698985133,928.868,2567.082,0,3789.78144
6.97778165040084,292.622,2710.828,0,1193.89776
7.34016729856353,-0.1265,3085.2765,0,-0.51612
7.34017295530832,-0.1265,2984.3765,0,-0.51612
7.3401676327397,-0.1265,3079.1265,0,-0.51612
3.08999279364956,-0.1265,2984.4265,0,0.021505
3.08996150703407,-0.1265,558.9265,0,0.021505
3.08993141958743,-0.1265,313.8265,0,0.021505
3.08993195126312,-0.1265,316.2765,0,0.021505
3.08993498572286,-0.1265,331.0265,0,0.021505
3.08993534732212,-0.1265,332.8765,0,0.021505
3.08993524024049,-0.1265,332.3265,0,0.021505
3.0899327492741,-0.1265,320.0265,0,0.021505
4.97063627017988,-0.1265,340.2265,0,-0.216315
4.26714837547774,241.007,104.343,0,412.12197
4.56493069293265,789.477,1753.823,0,1350.00567
4.3692480722132,1390.844,1177.256,0,2378.34324
4.27249184299177,1794.591,810.409,0,3068.75061
4.24576688785268,1999.312,721.988,0,3418.82352
4.18067474088444,2295.939,382.061,0,3926.05569
4.15618763885881,2378.132,240.717999999999,0,4066.60572
4.09351753163422,2454.85,0,126.539,4197.7935
4.17020757589283,2352.523,324.777,0,4022.81433
4.350342825117,1527.202,1160.048,0,2611.51542
6.40600426617301,1002.144,2373.406,0,4088.74752
7.00240653137296,279.5894,2819.8106,0,1140.724752
7.34016530262323,-0.1265,3122.5265,0,-0.51612
7.34016992872061,-0.1265,3037.5265,0,-0.51612
7.34017330085034,-0.1265,2978.4265,0,-0.51612
3.08999274233326,-0.1265,2963.3265,0,0.021505
3.08995943398095,-0.1265,530.3765,0,0.021505
3.08993120018172,-0.1265,312.8265,0,0.021505
3.08993489715385,-0.1265,330.5765,0,0.021505
3.08993543467133,-0.1265,333.3265,0,0.021505
3.0899383322317,-0.1265,348.9765,0,0.021505
3.08993204802298,-0.1265,316.7265,0,0.021505
3.08993446065277,-0.1265,328.3765,0,0.021505
4.97063015350733,-0.1265,343.5265,0,-0.216315
4.23338570390295,246.7399,79.3101,0,421.925229
4.53010127452444,889.148,1678.052,0,1520.44308
4.32085628107434,1591.719,1009.531,0,2721.83949
4.20199220410195,2108.207,477.592999999999,0,3605.03397
4.12495441081513,2551.586,60.1140000000005,0,4363.21206
4.10341527454992,2641.15,0,72.5549999999998,4516.3665
4.1003474224358,2678,0,93.3890000000001,4579.38
4.10523189972119,2588.15,0,59.8209999999995,4425.7365
4.17036771703452,2304.031,319.069,0,3939.89301
4.27105788215163,1788.664,798.736,0,3058.61544
6.31701712743522,1167.238,2320.862,0,4762.33104
6.89561164110615,367.998,2642.652,0,1501.43184
7.34017628713914,-0.1265,2927.9765,0,-0.51612
7.34017552573634,-0.1265,2940.6765,0,-0.51612
7.34017356310301,-0.1265,2973.9265,0,-0.51612
3.08999290831244,-0.1265,3032.6765,0,0.021505
3.08996044500973,-0.1265,543.9265,0,0.021505
3.08993614402558,-0.1265,337.0265,0,0.021505
3.08992924206256,-0.1265,304.1765,0,0.021505
3.08993379481472,-0.1265,325.0765,0,0.021505
3.08992907871586,-0.1265,303.4765,0,0.021505
3.08993014988299,-0.1265,308.1265,0,0.021505
3.08993885822244,-0.1265,351.9765,0,0.021505
4.9706528815493,-0.1265,331.5765,0,-0.216315
4.44665365635219,149.2656,189.1844,0,255.244176
4.75573648046963,377.2261,2256.1239,0,645.056631
4.63727494470883,629.394,1975.906,0,1076.26374
4.47598136497332,1076.904,1573.796,0,1841.50584
4.4835234606905,1066.888,1616.412,0,1824.37848
4.28222917757517,1473.296,716.454,0,2519.33616
4.37055390593171,1182.236,1008.014,0,2021.62356
4.40701326831874,998.615,1035.935,0,1707.63165
4.48081523792724,856.263,1280.637,0,1464.20973
4.65034075689856,622.516,2085.084,0,1064.50236
6.83459244434834,485.6566,2949.2434,0,1981.478928
7.09366257219887,192.705,2806.295,0,786.2364
7.34017294661498,-0.1265,2984.5265,0,-0.51612
7.34017538556739,-0.1265,2943.0265,0,-0.51612
7.3401691435021,-0.1265,3051.6265,0,-0.51612
3.08999289213916,-0.1265,3025.7765,0,0.021505
3.0899587452652,-0.1265,521.5265,0,0.021505
3.08993567607422,-0.1265,334.5765,0,0.021505
3.08979259995081,-0.1265,103.9415,0,0.021505
3.0898039716144,-0.1265,109.9565,0,0.021505
3.08979851686678,-0.1265,106.9865,0,0.021505
3.08976687967826,-0.1265,92.5015,0,0.021505
3.08981925305833,-0.1265,119.2315,0,0.021505
4.97169954077083,-0.1265,127.5315,0,-0.216315
3.90950290629478,121.915,0,77.1457,208.47465
3.97622821615204,488.28,0,189.212,834.9588
3.77105744288962,515.015,0,693.212,880.67565
3.69075294028665,506.24,0,997.188,865.6704
3.65186006971386,518.905,0,1226.589,887.32755
3.63599936775491,520.28,0,1325.611,889.6788
3.6568072309503,535.9,0,1237.606,916.389
3.69091152634254,519.515,0,1022.578,888.37065
3.74156551776304,502.615,0,779.515,859.47165
3.89774310358184,563.27,0,383.773,963.1917
5.56455133377335,604.579,180.171,0,2466.68232
6.40561017793218,206.5299,488.7501,0,842.641992
7.34074774154151,-0.1265,690.4915,0,-0.51612
7.34072266129557,-0.1265,714.4465,0,-0.51612
7.34074697858797,-0.1265,691.1965,0,-0.51612
3.08996906638895,-0.1265,695.4515,0,0.021505
3.0899311484175,-0.1265,312.5915,0,0.021505
3.089779726207,-0.1265,97.8815,0,0.021505
3.08980075694756,-0.1265,108.1865,0,0.021505
3.08979765427626,-0.1265,106.5315,0,0.021505
3.08978713927258,-0.1265,101.2815,0,0.021505
3.08978586755752,-0.1265,100.6815,0,0.021505
3.08982650752097,-0.1265,124.2065,0,0.021505
4.97174879844131,-0.1265,123.9465,0,-0.216315
3.89819638445152,118.82,0,80.7294,203.1822
4.0044552027189,501.115,0,148.822,856.90665
3.78715079136553,516.035,0,641.872,882.41985
3.68397819395843,506.045,0,1028.904,865.33695
3.63282061501475,511.475,0,1323.01,874.62225
3.6317015156224,541.35,0,1407.762,925.7085
3.62189528176376,530.195,0,1444.847,906.63345
3.62506431777258,499.5,0,1340.711,854.145
3.67766359500704,521.92,0,1093.007,892.4832
3.80511932889801,553.715,0,629.534,946.85265
5.41571668879567,713.279,85.7859999999999,0,2910.17832
6.24808023477671,249.2419,432.8181,0,1016.906952
7.34073284029571,-0.1265,704.5265,0,-0.51612
7.34071776692879,-0.1265,719.3165,0,-0.51612
7.34074267373769,-0.1265,695.2015,0,-0.51612
3.08996865793131,-0.1265,686.3915,0,0.021505
3.0899271334351,-0.1265,295.3815,0,0.021505
3.08979614857787,-0.1265,105.7465,0,0.021505
3.08993255946324,-0.1265,319.1265,0,0.021505
3.08992759832134,-0.1265,297.2765,0,0.021505
3.08993485771234,-0.1265,330.3765,0,0.021505
3.0899354152808,-0.1265,333.2265,0,0.021505
3.08993429043293,-0.1265,327.5265,0,0.021505
4.97060673419845,-0.1265,356.7765,0,-0.216315
4.16272085714811,308.256,36.4440000000001,0,527.11776
4.46315370851519,1061.166,1457.834,0,1814.59386
4.26862262734757,1839.388,805.762,0,3145.35348
4.14126130944828,2448.239,155.161,0,4186.48869
4.12078389340186,2182.323,29.7269999999999,0,3731.77233
4.10025159505843,2188.85,0,76.8389999999999,3742.9335
4.09250212469889,2185.95,0,118.148,3737.9745
4.09119437187965,2073.2,0,118.754,3545.172
4.18606720570063,1827.125,331.275,0,3124.38375
4.3974100577741,1326.198,1308.202,0,2267.79858
6.5117507401769,869.41,2543.94,0,3547.1928
6.96121365370755,312.1967,2738.3533,0,1273.762536
7.34017070997017,-0.1265,3023.6265,0,-0.51612
7.34017536173114,-0.1265,2943.4265,0,-0.51612
7.34017453742695,-0.1265,2957.3265,0,-0.51612
3.08999282167324,-0.1265,2996.0765,0,0.021505
3.08996014075383,-0.1265,539.7765,0,0.021505
3.08993553144959,-0.1265,333.8265,0,0.021505
3.08993221936279,-0.1265,317.5265,0,0.021505
3.08993624814162,-0.1265,337.5765,0,0.021505
3.08993224071953,-0.1265,317.6265,0,0.021505
3.08993522073298,-0.1265,332.2265,0,0.021505
3.08993551211715,-0.1265,333.7265,0,0.021505
4.97068050655371,-0.1265,318.1265,0,-0.216315
4.28193509520793,242.8579,117.8421,0,415.287009
4.62272061429735,675.537,1975.263,0,1155.16827
4.37632937570397,1128.12,993.18,0,1929.0852
4.22208345065936,1651.143,472.807,0,2823.45453
4.16851814122897,1892.421,252.729,0,3236.03991
4.1282107324579,2111.525,66.2750000000001,0,3610.70775
4.13059549184396,2096.642,77.9080000000004,0,3585.25782
4.21131887917647,1670.453,424.147,0,2856.47463
4.29168196587821,1364.977,711.073,0,2334.11067
4.36864111586044,1172.487,989.063,0,2004.95277
6.65289802387451,682.799,2688.851,0,2785.81992
7.03297577946669,251.899,2843.651,0,1027.74792
7.33213823666059,5.6936,2943.4064,0,23.229888
7.3401709219709,-0.1265,3019.8765,0,-0.51612
7.34017046752234,-0.1265,3027.9265,0,-0.51612
3.08999280522226,-0.1265,2989.2265,0,0.021505
3.08995919536795,-0.1265,527.2765,0,0.021505
3.08993683796243,-0.1265,340.7265,0,0.021505
3.08992852477869,-0.1265,301.1265,0,0.021505
3.08993229405255,-0.1265,317.8765,0,0.021505
3.08993411932658,-0.1265,326.6765,0,0.021505
3.08992953188924,-0.1265,305.4265,0,0.021505
3.08993875374334,-0.1265,351.3765,0,0.021505
4.97063561581848,-0.1265,340.5765,0,-0.216315
4.17458529031644,305.1342,45.7158000000001,0,521.779482
4.44399089796098,963.306,1204.994,0,1647.25326
4.22880116777886,1629.901,500.499,0,2787.13071
4.07987141557378,2152.15,0,184.424,3680.1765
4.14213615814894,2079.288,136.312,0,3555.58248
4.13110561051091,2098.667,80.5830000000001,0,3588.72057
4.0692492726133,2119.2,0,239.617,3623.832
4.05785312500141,2072.2,0,296.846,3543.462
4.13037876567854,2030.758,74.3919999999998,0,3472.59618
4.25487310700715,1573.983,615.717,0,2691.51093
6.24761641011305,980.712,1701.488,0,4001.30496
6.97067364513053,308.1026,2787.4474,0,1257.058608
7.34017078622982,-0.1265,3022.2765,0,-0.51612
7.34017325431059,-0.1265,2979.2265,0,-0.51612
7.34017575885226,-0.1265,2936.7765,0,-0.51612
3.08999266685046,-0.1265,2932.8265,0,0.021505
3.0899562260126,-0.1265,491.5265,0,0.021505
3.08993153966513,-0.1265,314.3765,0,0.021505
3.0899327492741,-0.1265,320.0265,0,0.021505
3.0899340890388,-0.1265,326.5265,0,0.021505
3.08992786546515,-0.1265,298.3765,0,0.021505
3.08993234730168,-0.1265,318.1265,0,0.021505
3.08993891900413,-0.1265,352.3265,0,0.021505
4.97063908991398,-0.1265,338.7265,0,-0.216315
4.1930472492105,270.629,54.371,0,462.77559
4.45551414382057,891.227,1179.723,0,1523.99817
4.25098161350002,1584.5181,599.3319,0,2709.525951
4.09334035994264,2126.9,0,110.562,3636.999
4.02682795921322,2168.15,0,498.6,3707.5365
3.99923188606195,2251,0,705.04,3849.21
3.96801501603155,2177.2,0,903.98,3723.012
3.97262538305167,2060.3,0,823.25,3523.113
4.05688145711838,2107.6,0,307.425,3603.996
4.20582196537056,1766.545,419.905,0,3020.79195
6.20453153995066,1020.561,1625.989,0,4163.88888
6.91365186475047,349.081,2642.419,0,1424.25048
7.34017334450407,-0.1265,2977.6765,0,-0.51612
7.34017069021027,-0.1265,3023.9765,0,-0.51612
7.340170352179,-0.1265,3029.9765,0,-0.51612
3.08999265921574,-0.1265,2929.7765,0,0.021505
3.08996048135383,-0.1265,544.4265,0,0.021505
3.08993525973625,-0.1265,332.4265,0,0.021505
3.0899285485267,-0.1265,301.2265,0,0.021505
3.08993398787808,-0.1265,326.0265,0,0.021505
3.08993272823678,-0.1265,319.9265,0,0.021505
3.08992840580144,-0.1265,300.6265,0,0.021505
3.0899373896385,-0.1265,343.7265,0,0.021505
4.9649287834755,0.9777,327.7223,0,1.671867
4.12002885133731,313.5893,3.71069999999997,0,536.237703
4.49488469161978,802.789,1283.761,0,1372.76919
4.36451279699029,1204.245,992.505,0,2059.25895
4.26705620284486,1499.204,648.596,0,2563.63884
4.14462106714861,2051.642,147.258,0,3508.30782
4.09317904016455,2154.2,0,112.837,3683.682
4.08024954450359,2194.9,0,185.977,3753.279
4.09315505370565,2054.25,0,107.723,3512.7675
4.14182814553426,1997.767,129.433,0,3416.18157
4.23950950093938,1604.155,546.845,0,2743.10505
6.26413860921707,933.17,1672.53,0,3807.3336
6.75636527988812,399.738,1994.962,0,1630.93104
7.33355133065746,4.773,3010.277,0,19.47384
7.34016891100803,-0.1265,3055.8265,0,-0.51612
7.34017515938428,-0.1265,2946.8265,0,-0.51612
3.08999273448679,-0.1265,2960.1265,0,0.021505
3.08995703069193,-0.1265,500.7265,0,0.021505
3.08993469946724,-0.1265,329.5765,0,0.021505
3.08976979934381,-0.1265,93.6715,0,0.021505
3.08980215918343,-0.1265,108.9515,0,0.021505
3.08979136247435,-0.1265,103.3265,0,0.021505
3.08979633198691,-0.1265,105.8415,0,0.021505
3.08983870665312,-0.1265,133.5815,0,0.021505
4.97191958363098,-0.1265,112.9415,0,-0.216315
3.74211528675367,117.345,0,181.5174,200.65995
3.82023879936776,435.49,0,458.253,744.6879
3.64766178845719,435.835,0,1050.825,745.27785
3.5579295514977,426.955,0,1596.646,730.09305
3.5047283451183,420.99,0,2099.62,719.8929
3.50316985411274,445.805,0,2243.345,762.32655
3.49719232843757,435.895,0,2270.725,745.38045
3.50647519321443,425.685,0,2101.955,727.92135
3.55771878104617,435.315,0,1629.678,744.38865
3.64910495022865,449.915,0,1077.412,769.35465
4.88955397310252,588.525,0,296.471,2401.182
5.77207854300734,324.803,195.587,0,1325.19624
7.34079053599204,-0.1265,653.1265,0,-0.51612
7.34079655708065,-0.1265,648.1915,0,-0.51612
7.34081250142666,-0.1265,635.4765,0,-0.51612
3.08996736640599,-0.1265,659.2365,0,0.021505
3.08991250963696,-0.1265,246.0515,0,0.021505
3.08980719661821,-0.1265,111.7915,0,0.021505
3.08980543479736,-0.1265,110.7815,0,0.021505
3.08979201825945,-0.1265,103.6515,0,0.021505
3.0897942469515,-0.1265,104.7715,0,0.021505
3.08979236966985,-0.1265,103.8265,0,0.021505
3.0898313247342,-0.1265,127.7465,0,0.021505
4.94575515343313,1.4695,100.7055,0,2.512845
3.83106469828153,116.355,0,115.7042,198.96705
3.97923694645138,441.275,0,166.59,754.58025
3.7892220310007,434.11,0,534.458,742.3281
3.68100800992251,420.425,0,866.782,718.92675
3.62213162445247,436.48,0,1188.116,746.3808
3.61051869322861,439.845,0,1266.087,752.13495
3.59430195471113,432.74,0,1348.044,739.9854
3.6297193341156,439.275,0,1153.154,751.16025
3.70478877136306,429.635,0,792.471,734.67585
3.84664080058143,460.23,0,421.065,786.9933
5.42366663116611,525.6912,67.8488,0,2144.820096
6.24557183105178,195.0385,337.0215,0,795.75708
7.33818898790959,0.2946,663.1104,0,1.201968
7.34079376394243,-0.1265,650.4715,0,-0.51612
7.34075900725522,-0.1265,680.2465,0,-0.51612
3.08996878961618,-0.1265,689.2865,0,0.021505
3.08993305284327,-0.1265,321.4765,0,0.021505
3.0897927798147,-0.1265,104.0315,0,0.021505
3.08993273875708,-0.1265,319.9765,0,0.021505
3.08993132102828,-0.1265,313.3765,0,0.021505
3.08993218730242,-0.1265,317.3765,0,0.021505
3.08993001348961,-0.1265,307.5265,0,0.021505
3.08993727092804,-0.1265,343.0765,0,0.021505
4.8983194773308,14.6177,319.4823,0,24.996267
4.09323431864502,326.85,0,17.0758999999999,558.9135
4.40761081758504,1061.257,1104.343,0,1814.74947
4.21430493803323,1698.266,446.334,0,2904.03486
4.14375453750297,2020.189,140.611,0,3454.52319
4.08595579883651,2164.55,0,152.23,3701.3805
4.07094216246204,2220.85,0,241.314,3797.6535
4.07179906021961,2228.65,0,237.201,3810.9915
4.14226054105405,1971.915,129.885,0,3371.97465
4.18565608747388,1786.274,321.826,0,3054.52854
4.30871138963471,1371.18,803.32,0,2344.7178
6.42372774647515,764.07,1874.13,0,3117.4056
7.04641976647116,232.295,2763.705,0,947.7636
7.33908809459644,0.6629,2964.5871,0,2.704632
7.34017027911529,-0.1265,3031.2765,0,-0.51612
7.34017518613867,-0.1265,2946.3765,0,-0.51612
3.08999288837829,-0.1265,3024.1765,0,0.021505
3.08995847842394,-0.1265,518.1765,0,0.021505
3.08992890286256,-0.1265,302.7265,0,0.021505
3.08993082395251,-0.1265,311.1265,0,0.021505
3.08993462005603,-0.1265,329.1765,0,0.021505
3.08993608709155,-0.1265,336.7265,0,0.021505
3.08993297981915,-0.1265,321.1265,0,0.021505
3.0899358391997,-0.1265,335.4265,0,0.021505
4.96843450811462,0.3187,347.4813,0,0.544977
4.21666127354256,255.2179,68.8821,0,436.422609
4.53395932699099,737.254,1416.746,0,1260.70434
4.32540895655021,1306.505,852.945,0,2234.12355
4.21899322635586,1687.976,467.474,0,2886.43896
4.14892892384522,2006.243,165.807,0,3430.67553
4.09867009345021,2133.1,0,83.0680000000002,3647.601
4.07239326154171,2143.95,0,224.883,3666.1545
4.10534827574266,2055.8,0,46.9439999999995,3515.418
4.20122722122769,1752.681,393.169,0,2997.08451
4.29650025602449,1368.377,737.523,0,2339.92467
6.37725311115605,850.589,1903.511,0,3470.40312
6.88149457389785,306.768,2116.232,0,1251.61344
7.34017506135474,-0.1265,2948.4765,0,-0.51612
7.34017574987482,-0.1265,2936.9265,0,-0.51612
7.34017236902374,-0.1265,2994.5265,0,-0.51612
3.0899928208345,-0.1265,2995.7265,0,0.021505
3.08995629717918,-0.1265,492.3265,0,0.021505
3.08993369274814,-0.1265,324.5765,0,0.021505
3.089931604985,-0.1265,314.6765,0,0.021505
3.08993698602441,-0.1265,341.5265,0,0.021505
3.08993315688782,-0.1265,321.9765,0,0.021505
3.08993280180987,-0.1265,320.2765,0,0.021505
3.08993557973001,-0.1265,334.0765,0,0.021505
4.93738593941633,6.5252,329.0748,0,11.158092
4.17991346031654,309.4081,50.8418999999999,0,529.087851
4.50642254620923,809.0701,1366.2799,0,1383.509871
4.32011295758629,1315.268,830.232,0,2249.10828
4.1971328437141,1749.096,371.754,0,2990.95416
4.13831623678284,2106.868,118.132,0,3602.74428
4.10344572005603,2094,0,57.3710000000005,3580.74
4.10747377116171,2151.5,0,38.2139999999999,3679.065
4.11380323910238,2050.75,0,5.7489999999998,3506.7825
4.18362289081332,1746.189,304.761,0,2985.98319
4.32742436633138,1291.202,853.698,0,2207.95542
6.34742121129077,814.932,1719.918,0,3324.92256
6.88792859614254,296.3506,2081.8994,0,1209.110448
7.33718710354544,2.0361,2949.2139,0,8.307288
7.34017326885157,-0.1265,2978.9765,0,-0.51612
7.34017610368048,-0.1265,2931.0265,0,-0.51612
3.0899926926405,-0.1265,2943.1765,0,0.021505
3.08995915661884,-0.1265,526.7765,0,0.021505
3.08993899697467,-0.1265,352.7765,0,0.021505
3.0897750134699,-0.1265,95.8365,0,0.021505
3.08979537269194,-0.1265,105.3465,0,0.021505
3.08980543479736,-0.1265,110.7815,0,0.021505
3.08978921522982,-0.1265,102.2765,0,0.021505
3.08980348796301,-0.1265,109.6865,0,0.021505
4.78410723990097,13.5025,97.2025,0,23.089275
3.7004260879545,111.76,0,210.3998,191.1096
3.7934106600587,429.89,0,518.355,735.1119
3.67912726224942,446.585,0,928.855,763.66035
3.71380549862154,422.49,0,747.019,722.4579
3.67777714036263,427.58,0,894.964,731.1618
3.58013133345957,431.075,0,1440.462,737.13825
3.59924569440294,429.565,0,1306.133,734.55615
3.54225033436703,419.475,0,1702.419,717.30225
3.59109567548946,419.845,0,1328.671,717.93495
3.65608235501024,437.255,0,1013.244,747.70605
4.82446557700324,604.345,0,367.393,2465.7276
5.6685607697188,368.5748,162.5452,0,1503.785184
7.30043477592012,6.7449,682.0501,0,27.519192
7.34072993309795,-0.1265,707.3315,0,-0.51612
7.34073998510338,-0.1265,697.7265,0,-0.51612
3.08996819885439,-0.1265,676.4865,0,0.021505
3.08993079612613,-0.1265,311.0015,0,0.021505
3.08980925729643,-0.1265,112.9965,0,0.021505
3.08993448062067,-0.1265,328.4765,0,0.021505
3.08993578172056,-0.1265,335.1265,0,0.021505
3.08993259117275,-0.1265,319.2765,0,0.021505
3.08993435061139,-0.1265,327.8265,0,0.021505
3.08993265450241,-0.1265,319.5765,0,0.021505
4.88889671491669,16.7644,319.9356,0,28.667124
4.1396444178527,309.0549,18.3450999999999,0,528.483879
4.45814527456185,927.464,1243.536,0,1585.96344
4.16173643661427,1830.777,211.723,0,3130.62867
4.11181537552765,2094.75,0,15.663,3582.0225
4.20176147855382,1782.569,402.631,0,3048.19299
4.15524379013438,1999.204,197.496,0,3418.63884
4.14349478799984,2040.362,140.688,0,3489.01902
4.12997291945039,2010.286,71.6639999999995,0,3437.58906
4.15803405510537,1937.478,205.372,0,3313.08738
4.2839097945347,1485.945,731.655,0,2540.96595
6.4629973107504,906.246,2403.554,0,3697.48368
6.94314527611495,324.017,2683.133,0,1321.98936
7.32985803311004,7.3943,2959.8557,0,30.168744
7.34017175525841,-0.1265,3005.2265,0,-0.51612
7.34017300168755,-0.1265,2983.5765,0,-0.51612
3.08999290924777,-0.1265,3033.0765,0,0.021505
3.08996116292698,-0.1265,553.9765,0,0.021505
3.08992840580144,-0.1265,300.6265,0,0.021505
3.08980765360655,-0.1265,112.0565,0,0.021505
3.08979764475622,-0.1265,106.5265,0,0.021505
3.08978546167391,-0.1265,100.4915,0,0.021505
3.08978360510573,-0.1265,99.6315,0,0.021505
3.08983210826889,-0.1265,128.3415,0,0.021505
4.70516302175527,20.3425,90.6625,0,34.785675
3.7605465481002,121.87,0,172.6003,208.3977
3.8921366898485,509.28,0,359.099,870.8688
3.66861774125012,438.07,0,957.113,749.0997
3.59320639927895,428.065,0,1340.68,731.99115
3.53904233652604,427.135,0,1763.257,730.40085
3.52524641083709,447.95,0,1991.96,765.9945
3.50248408756855,438,0,2212.78,748.98
3.48446800262511,430.04,0,2415.97,735.3684
3.50146073532624,407.22,0,2069.45,696.3462
3.57683145790696,439.355,0,1492.573,751.29705
4.68139501252304,599.365,0,521.699,2445.4092
5.75938408560507,424.13,246.535,0,1730.4504
7.20683487563371,24.2177,693.5623,0,98.808216
7.34072765364408,-0.1265,709.5465,0,-0.51612
7.34070322926552,-0.1265,734.1815,0,-0.51612
3.08996895273033,-0.1265,692.9065,0,0.021505
3.08993358216215,-0.1265,324.0365,0,0.021505
3.08976142269951,-0.1265,90.3915,0,0.021505
3.08977686932251,-0.1265,96.6315,0,0.021505
3.08976762279361,-0.1265,92.7965,0,0.021505
3.0898000065099,-0.1265,107.7815,0,0.021505
3.08980975508344,-0.1265,113.2915,0,0.021505
3.08982939106772,-0.1265,126.3015,0,0.021505
4.78809555789335,13.7015,101.3985,0,23.429565
3.8118700331919,114.86,0,126.1801,196.4106
3.88968385836457,429.595,0,307.439,734.60745
3.72215922079972,424.66,0,721.932,726.1686
3.67739239064581,416.18,0,872.673,711.6678
3.63925837036004,432.575,0,1085.244,739.70325
3.59837745939655,442.235,0,1350.377,756.22185
3.59875558680417,439.825,0,1340.537,752.10075
3.59933563677448,438.045,0,1331.332,749.05695
3.62849038215388,431.83,0,1140.271,738.4293
3.72111855961281,464.005,0,792.694,793.44855
5.12725220461315,572.99,0,106.0197,2337.7992
6.11304655393243,283.5816,375.8334,0,1157.012928
7.31849811001237,3.4469,647.1581,0,14.063352
7.34073668442053,-0.1265,700.8515,0,-0.51612
7.34072673663401,-0.1265,710.4415,0,-0.51612
3.0899688754417,-0.1265,691.1865,0,0.021505
3.08992836048617,-0.1265,300.4365,0,0.021505
3.08977685774616,-0.1265,96.6265,0,0.021505
3.08993410923375,-0.1265,326.6265,0,0.021505
3.08993474900136,-0.1265,329.8265,0,0.021505
3.0899354152808,-0.1265,333.2265,0,0.021505
3.08993253830698,-0.1265,319.0265,0,0.021505
3.08993525973625,-0.1265,332.4265,0,0.021505
4.83352846029508,29.1108,306.5392,0,49.779468
4.03608650587598,327.75,0,66.6521,560.4525
4.41527666718332,1042.294,1128.406,0,1782.32274
4.20228791013439,1753.181,398.669,0,2997.93951
4.08043732302535,2124.45,0,178.994000000001,3632.8095
4.01851963620005,2197.8,0,559.101,3758.238
3.98435248582964,2156.05,0,777.75,3686.8455
3.99976476675303,2232.45,0,695.510000000001,3817.4895
3.98981599319094,2000.75,0,686.37,3421.2825
4.08546595714238,2145.75,0,153.544,3669.2325
4.19887376754797,1796.785,390.865,0,3072.50235
6.32670698341901,1089.931,2208.719,0,4446.91848
6.8559133972855,407.492,2619.458,0,1662.56736
7.32004315245571,14.4779,2930.9221,0,59.069832
7.34016693601481,-0.1265,3091.9765,0,-0.51612
7.34017615777609,-0.1265,2930.1265,0,-0.51612
3.08999297698112,-0.1265,3062.3265,0,0.021505
3.08996039036807,-0.1265,543.1765,0,0.021505
3.08993432053594,-0.1265,327.6765,0,0.021505
3.08993707821115,-0.1265,342.0265,0,0.021505
3.08993374382074,-0.1265,324.8265,0,0.021505
3.08993315688782,-0.1265,321.9765,0,0.021505
3.0899314960492,-0.1265,314.1765,0,0.021505
3.08993796756891,-0.1265,346.9265,0,0.021505
4.83960524631431,27.6993,307.8507,0,47.365803
4.14246836283664,313.348,20.8020000000001,0,535.82508
4.50503533017981,790.903,1326.897,0,1352.44413
4.26218261185886,1536.15,638.85,0,2626.8165
4.27917672509938,1436.243,682.657,0,2455.97553
4.18220402371509,1831.135,312.415,0,3131.24085
4.10762418255183,2151.75,0,37.4480000000003,3679.4925
4.07035296747037,2226.35,0,245.325,3807.0585
4.07948631099201,2036.55,0,176.514,3482.5005
4.12960254063686,2027.25,70.4499999999998,0,3466.5975
4.3196551659883,1285.831,809.269,0,2198.77101
6.55523423032077,807.644,2583.656,0,3295.18752
6.93859913079609,325.2858,2655.7642,0,1327.166064
7.31460409083801,18.6924,2965.6576,0,76.264992
7.34017416342956,-0.1265,2963.6765,0,-0.51612
7.34017072691087,-0.1265,3023.3265,0,-0.51612
3.08999277306465,-0.1265,2975.9265,0,0.021505
3.0899612783109,-0.1265,555.6265,0,0.021505
3.08993475889917,-0.1265,329.8765,0,0.021505
3.08993485771234,-0.1265,330.3765,0,0.021505
3.08993413950298,-0.1265,326.7765,0,0.021505
3.08993102364377,-0.1265,312.0265,0,0.021505
3.08993191894857,-0.1265,316.1265,0,0.021505
3.0899364928896,-0.1265,338.8765,0,0.021505
4.79819011073922,35.2513,280.3487,0,60.279723
4.03745057977394,320.1,0,63.8589000000001,547.371
